date,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm
2006-10,Hunter New England,0.2,0.5842288288288289,0.7560792792792792,2.1333333333333333,22.875,0.1325213371266003
2006-11,Hunter New England,0.2,0.6292478402356729,0.744976617682321,1.956354916067146,22.760849056603774,0.1325213371266003
2007-02,Hunter New England,0.21999999999999997,0.6292478402356729,0.6849766176823211,1.4896882494004797,18.875,0.14215901828602057
2007-03,Hunter New England,0.1,0.6842288288288289,0.7760792792792792,1.7333333333333334,18.6,0.1325213371266003
2007-04,Hunter New England,0.2,0.8442288288288289,0.8760792792792793,1.5333333333333332,18.060849056603775,0.1525213371266003
2007-06,Hunter New England,0.21999999999999997,0.7808588654588655,0.8625994257994257,1.595521582733813,14.442,0.17931032795228835
2007-07,Hunter New England,0.21999999999999997,0.8858778768657096,0.8314967642024677,1.6058333333333332,16.892,0.2193103279522884
2007-08,Hunter New England,0.21999999999999997,0.8208588654588654,0.8825994257994259,1.7058333333333333,18.623873791586107,0.17931032795228835
2007-10,Hunter New England,0.21999999999999997,0.6008588654588655,0.8225994257994259,2.2391666666666663,23.62784905660377,0.14894800911170863
2007-11,Hunter New England,0.21999999999999997,0.6008588654588655,0.7025994257994258,1.8391666666666666,17.077849056603775,0.1561012937832415
2007-12,Hunter New England,0.21999999999999997,0.5408588654588654,0.6225994257994258,1.7288549160671465,16.542,0.1664636126238212
2008-01,Hunter New England,0.4,0.6858778768657096,0.7114967642024677,1.3333333333333333,17.85,0.14894800911170863
2008-02,Hunter New England,0.3,0.6092478402356729,0.6649766176823211,1.4000000000000001,14.875,0.16215901828602058
2008-03,Hunter New England,0.4,0.6987612029295482,0.6838490634519412,1.3333333333333333,17.45,0.1325213371266003
2008-04,Hunter New England,0.3,0.7842288288288288,0.7560792792792792,1.4000000000000001,16.32930402930403,0.1325213371266003
2009-07,Hunter New England,0.3,0.9842288288288288,0.8760792792792792,1.3666666666666665,15.375,0.1925213371266003
2009-10,Hunter New England,0.21999999999999997,0.6092478402356729,0.744976617682321,2.2,24.825,0.13967462179813314
2009-11,Hunter New England,0.2,0.549247840235673,0.7249766176823211,2.433333333333333,31.167,0.1325213371266003
2010-01,Hunter New England,0.3,0.760410250966429,0.7792665483751294,2.1273809523809524,21.25430402930403,0.13967462179813314
2010-02,Hunter New England,0.2,0.5692478402356729,0.6849766176823211,1.7333333333333334,17.75,0.1325213371266003
2010-03,Hunter New England,0.2,0.6292478402356729,0.744976617682321,1.7333333333333334,16.90430402930403,0.1325213371266003
2010-04,Hunter New England,0.2,0.8092478402356729,0.864976617682321,1.2666666666666666,15.4,0.17252133712660028
2010-08,Hunter New England,0.2,0.6642288288288288,0.8160792792792793,1.8,13.375,0.17931032795228835
2010-09,Hunter New England,0.21999999999999997,0.6692478402356729,0.884976617682321,1.956354916067146,17.3,0.13967462179813314
2010-10,Hunter New England,0.1,0.5242288288288288,0.7560792792792792,2.2333333333333334,14.924999999999999,0.13967462179813314
2010-12,Hunter New England,0.0,0.4042288288288288,0.6360792792792793,1.9000000000000001,15.45,0.13967462179813314
2011-01,Hunter New England,0.0,0.42422882882882884,0.5760792792792793,1.7,19.175,0.11252133712660028
2011-02,Hunter New England,0.0,0.5442288288288288,0.6760792792792792,1.7230215827338131,18.25,0.11252133712660028
2011-03,Hunter New England,0.0,0.5642288288288289,0.7160792792792792,1.5666666666666667,14.775,0.1525213371266003
2011-04,Hunter New England,0.1,0.8042288288288288,0.8160792792792793,1.3333333333333333,13.225,0.1525213371266003
2011-06,Hunter New England,0.1,0.8242288288288288,0.8560792792792793,1.6666666666666667,14.3,0.17252133712660028
2011-07,Hunter New England,0.2,0.8842288288288287,0.9560792792792793,1.4333333333333333,12.925,0.2125213371266003
2011-10,Hunter New England,0.1,0.5842288288288289,0.7960792792792792,2.1333333333333333,16.25,0.1525213371266003
2011-11,Hunter New England,0.1,0.4642288288288288,0.7160792792792792,2.3000000000000003,17.55,0.1525213371266003
2012-02,Hunter New England,0.0,0.38,0.6,1.5,13.975,0.2
2012-03,Hunter New England,0.0,0.48,0.64,1.5,15.3,0.13999999999999999
2012-04,Hunter New England,0.1,0.8800000000000001,0.9199999999999999,1.3666666666666665,15.325000000000001,0.18
2012-08,Hunter New England,0.2,1.1400000000000001,1.1199999999999999,1.5999999999999999,19.6,0.16
2012-09,Hunter New England,0.1,0.78,1.06,2.033333333333333,22.65,0.14
2012-10,Hunter New England,0.1,0.48,0.9,2.3666666666666667,25.375,0.1
2012-11,Hunter New England,0.1,0.27999999999999997,0.72,2.233333333333333,22.450000000000003,0.14
2012-12,Hunter New England,0.0,0.24000000000000005,0.54,2.066666666666667,20.325,0.12000000000000002
2013-01,Hunter New England,0.0,0.3450190114068441,0.5888973384030418,1.8896882494004796,22.925,0.16
2013-02,Hunter New England,0.0,0.4,0.5,1.4666666666666668,17.554304029304028,0.16
2013-03,Hunter New England,0.0,0.45999999999999996,0.64,1.7,17.00430402930403,0.13999999999999999
2013-04,Hunter New England,0.1,1.02,1.02,1.3,18.304304029304028,0.13999999999999999
2013-05,Hunter New England,0.1,1.26,1.1,1.2333333333333334,17.275,0.12000000000000002
2013-06,Hunter New England,0.2,1.4,1.06,1.1666666666666667,13.6,0.16
2013-08,Hunter New England,0.1,0.8145323741007194,1.0477697841726619,1.5940476190476192,19.95430402930403,0.12715328467153286
2013-09,Hunter New England,0.1,0.6,1.0,2.1,21.85,0.14
2013-11,Hunter New England,0.0,0.32,0.6599999999999999,2.3333333333333335,20.025,0.13999999999999999
2013-12,Hunter New England,0.0,0.26,0.54,2.1666666666666665,21.225,0.13999999999999999
2014-02,Hunter New England,0.0,0.3,0.58,1.7666666666666666,20.125,0.18
2014-03,Hunter New England,0.0,0.52,0.72,1.5666666666666667,15.125,0.16
2014-04,Hunter New England,0.2,0.74,0.9199999999999999,1.5666666666666667,17.421024734982332,0.13999999999999999
2014-05,Hunter New England,0.4,1.58,1.1600000000000001,1.1333333333333335,17.55,0.18
2014-06,Hunter New England,0.3,1.2,1.0,1.4000000000000001,14.3,0.14
2014-07,Hunter New England,0.2,1.22,1.1400000000000001,1.5,15.600000000000001,0.12000000000000002
2014-08,Hunter New England,0.2,0.72,0.9400000000000001,1.9000000000000001,14.875,0.13999999999999999
2014-09,Hunter New England,0.2,0.6,0.8800000000000001,1.9666666666666668,16.4,0.12000000000000002
2014-10,Hunter New England,0.3,0.42000000000000004,0.82,2.3333333333333335,23.775,0.14
2014-11,Hunter New England,0.2,0.24,0.62,2.433333333333333,24.75,0.13999999999999999
2014-12,Hunter New England,0.2,0.22000000000000003,0.58,2.1333333333333333,19.8,0.12000000000000002
2015-01,Hunter New England,0.2,0.18,0.54,1.8333333333333333,17.45,0.13999999999999999
2015-03,Hunter New England,0.21999999999999997,0.44000000000000006,0.78,1.9333333333333333,23.1,0.16
2015-04,Hunter New England,0.3,0.42000000000000004,0.76,1.5999999999999999,14.200000000000001,0.12000000000000002
2015-05,Hunter New England,0.4,0.76,0.96,1.2,16.825,0.12000000000000002
2015-07,Hunter New England,0.4,1.24,1.06,1.2666666666666666,14.125,0.12000000000000002
2015-08,Hunter New England,0.4,0.82,1.04,1.3666666666666665,17.6,0.1
2015-09,Hunter New England,0.4,0.58,0.8800000000000001,1.866666666666667,15.4,0.12000000000000002
2015-10,Hunter New England,0.5,0.42000000000000004,0.8400000000000001,2.2333333333333334,21.35,0.14
2015-11,Hunter New England,0.5,0.26,0.64,2.266666666666667,20.175,0.14
2015-12,Hunter New England,0.5,0.26,0.5199999999999999,1.7666666666666666,19.975,0.13999999999999999
2016-02,Hunter New England,0.4,0.33999999999999997,0.5599999999999999,1.8333333333333333,21.375,0.18
2016-03,Hunter New England,0.1,0.52,0.6799999999999999,1.4333333333333333,18.2,0.18
2016-04,Hunter New England,0.2,0.78,0.9,1.5333333333333332,20.325,0.16
2016-05,Hunter New England,0.2,0.96,1.1400000000000001,1.3333333333333333,20.075,0.14
2016-06,Hunter New England,0.2,1.06,0.96,1.2666666666666666,12.4,0.14
2016-07,Hunter New England,0.2,0.8400000000000001,0.9800000000000001,1.2333333333333334,13.75,0.16
2016-08,Hunter New England,0.2,1.04,1.06,1.4000000000000001,16.625,0.16
2016-09,Hunter New England,0.1,0.6,0.78,1.8,13.675,0.14
2016-10,Hunter New England,0.1,0.36,0.6599999999999999,2.066666666666667,16.775,0.1
2016-11,Hunter New England,0.1,0.36,0.64,2.2666666666666666,23.15,0.14
2016-12,Hunter New England,0.1,0.26,0.6,2.3333333333333335,22.575,0.2
2017-01,Hunter New England,0.1,0.24,0.5,2.1333333333333333,21.975,0.2
2017-02,Hunter New England,0.2,0.3,0.62,2.233333333333333,21.5,0.22000000000000003
2017-03,Hunter New England,0.2,0.36,0.58,1.7,17.15,0.22000000000000003
2017-04,Hunter New England,0.2,0.76,0.8400000000000001,1.4333333333333333,17.025,0.16
2017-08,Hunter New England,0.2,0.82,1.02,1.8,18.675,0.14
2017-09,Hunter New England,0.2,0.64,1.0,2.1333333333333333,24.4,0.12000000000000002
2017-10,Hunter New England,0.3,0.32,0.6799999999999999,2.466666666666667,18.75,0.1
2017-11,Hunter New England,0.2,0.36,0.54,1.8333333333333333,14.325,0.16
2017-12,Hunter New England,0.3,0.28,0.6,2.1666666666666665,19.95,0.16
2018-02,Hunter New England,0.3,0.44000000000000006,0.52,1.7,20.475,0.2
2018-03,Hunter New England,0.3,0.5,0.6199999999999999,1.8333333333333333,22.175,0.18
2018-04,Hunter New England,0.3,0.6599999999999999,0.82,1.7,21.925,0.2
2018-07,Hunter New England,0.3,1.7,1.3199999999999998,1.2666666666666666,24.1,0.16
2018-08,Hunter New England,0.2,0.8800000000000001,1.08,1.7333333333333334,21.775,0.12000000000000002
2018-09,Hunter New England,0.3,0.64,0.86,1.9666666666666668,19.575,0.14
2018-10,Hunter New England,0.2,0.38,0.64,2.1666666666666665,17.2,0.12000000000000002
2018-11,Hunter New England,0.2,0.3,0.58,2.1333333333333333,28.675,0.16
2018-12,Hunter New England,0.3,0.32,0.5,1.9333333333333333,21.95,0.16
2019-02,Hunter New England,0.3,0.45999999999999996,0.52,1.7333333333333334,24.375,0.2
2019-03,Hunter New England,0.3,0.45999999999999996,0.58,1.8333333333333333,23.15,0.13999999999999999
2019-04,Hunter New England,0.21999999999999997,0.8800000000000001,0.76,1.4000000000000001,18.475,0.16
2019-05,Hunter New England,0.2,1.42,1.02,1.2333333333333334,18.8,0.12000000000000002
2019-07,Hunter New England,0.2,1.48,1.1,1.3333333333333333,17.825,0.16
2019-08,Hunter New England,0.2,1.1400000000000001,1.02,1.6666666666666667,22.675,0.18
2019-09,Hunter New England,0.1,0.56,0.78,2.033333333333333,24.375,0.18
2020-02,Hunter New England,0.21999999999999997,0.36,0.44000000000000006,1.9000000000000001,20.0,0.12000000000000002
2020-03,Hunter New England,0.2,0.45999999999999996,0.48,1.6666666666666667,16.65,0.12
2020-04,Hunter New England,0.2,0.7171621621621622,0.7359459459459459,1.4666666666666668,19.400000000000002,0.18581081081081083
2020-05,Hunter New England,0.2,1.22,0.76,1.2,14.25,0.18
2020-06,Hunter New England,0.2,1.2200000000000002,0.86,1.2333333333333334,14.05,0.16
2020-07,Hunter New England,0.3,1.3199999999999998,0.9400000000000001,1.3333333333333333,13.9,0.22000000000000003
2020-08,Hunter New England,0.2,0.9,0.8800000000000001,1.5666666666666667,17.575,0.16
2020-09,Hunter New England,0.2,0.58,0.6799999999999999,2.033333333333333,17.575000000000003,0.12000000000000002
2020-10,Hunter New England,0.2,0.36,0.54,2.3666666666666667,15.825,0.16
2020-11,Hunter New England,0.2,0.36,0.48,2.1,21.5,0.18
2020-12,Hunter New England,0.2,0.2,0.3,1.9000000000000001,17.325000000000003,0.12
2021-01,Hunter New England,0.2,0.36,0.32,1.7,16.725,0.16
2021-02,Hunter New England,0.2,0.26,0.3,1.4666666666666668,16.85,0.12
2021-03,Hunter New England,0.2,0.32,0.38,1.6666666666666667,15.575,0.13999999999999999
2021-04,Hunter New England,0.2,0.9,0.72,1.2333333333333334,16.6,0.13999999999999999
2021-05,Hunter New England,0.2,1.26,0.8200000000000001,1.1666666666666667,14.7,0.14
2021-06,Hunter New England,0.3,1.44,0.8400000000000001,1.0999999999999999,12.2,0.16
2021-08,Hunter New England,0.2,0.8800000000000001,0.86,1.5666666666666667,16.9,0.12000000000000002
2021-09,Hunter New England,0.2,0.6,0.7,1.9666666666666668,16.325,0.12000000000000002
2021-10,Hunter New England,0.2,0.36,0.5599999999999999,2.2333333333333334,17.175,0.12000000000000002
2021-11,Hunter New England,0.2,0.24000000000000005,0.44000000000000006,1.9333333333333333,14.350000000000001,0.13999999999999999
2021-12,Hunter New England,0.2,0.3371621621621622,0.3959459459459459,1.9333333333333333,15.854304029304028,0.14581081081081082
2022-01,Hunter New England,0.2,0.2971621621621622,0.2959459459459459,1.5,16.85,0.08581081081081082
2022-02,Hunter New England,0.2,0.4171621621621622,0.3959459459459459,1.5666666666666667,17.375,0.12581081081081083
2022-03,Hunter New England,0.2,0.33999999999999997,0.33999999999999997,1.5,13.95,0.13999999999999999
2022-04,Hunter New England,0.2,0.6599999999999999,0.52,1.3333333333333333,12.175,0.13999999999999999
2022-05,Hunter New England,0.2,1.08,0.72,1.0999999999999999,12.325,0.13999999999999999
2022-06,Hunter New England,0.2,1.16,0.8800000000000001,1.2666666666666666,13.55,0.12000000000000002
2022-07,Hunter New England,0.2,0.64,0.72,1.6333333333333335,12.0,0.12000000000000002
2022-08,Hunter New England,0.2,0.9,0.8200000000000001,1.5,12.5,0.12000000000000002
2022-09,Hunter New England,0.2,0.45999999999999996,0.58,2.0,12.95,0.12000000000000002
2022-10,Hunter New England,0.2,0.34,0.45999999999999996,2.0,12.375,0.12000000000000002
2022-11,Hunter New England,0.1,0.26,0.36,1.9000000000000001,14.25,0.12000000000000002
2022-12,Hunter New England,0.1,0.27999999999999997,0.3,1.7273809523809522,15.05,0.13999999999999999
2023-02,Hunter New England,0.2,0.36,0.32,1.8,18.425,0.13999999999999999
2023-03,Hunter New England,0.2,0.45999999999999996,0.58,1.8666666666666665,18.55,0.16
2023-04,Hunter New England,0.2,0.72,0.54,1.4333333333333333,13.35,0.12000000000000002
2023-05,Hunter New England,0.2,1.28,0.8800000000000001,1.2,16.5,0.12000000000000002
2023-06,Hunter New England,0.2,1.3199999999999998,0.86,1.2666666666666666,15.55,0.12000000000000002
2023-07,Hunter New England,0.2,1.4,1.06,1.2666666666666666,16.15,0.1
2023-08,Hunter New England,0.2,1.06,0.96,1.5333333333333332,15.774999999999999,0.12000000000000002
2023-09,Hunter New England,0.2,0.86,0.9,2.0666666666666664,20.125,0.14
2023-10,Hunter New England,0.2,0.5366300366300367,0.6465201465201466,2.3666666666666667,20.625,0.12000000000000002
2023-11,Hunter New England,0.2,0.22000000000000003,0.34,2.1,16.4,0.1
2024-02,Hunter New England,0.2,0.3,0.3,1.7333333333333334,20.625,0.14
2024-03,Hunter New England,0.2,0.6636967032967033,0.6266534798534799,1.6333333333333335,17.975,0.1
2024-04,Hunter New England,0.2,0.76,0.6,1.4666666666666668,15.075,0.16
2024-05,Hunter New England,0.2,1.3,0.76,1.1333333333333333,14.325,0.16
2024-06,Hunter New England,0.2,1.3199999999999998,0.86,1.1666666666666667,12.075000000000001,0.16678899082568807
2024-07,Hunter New England,0.2,0.78,0.7,1.6666666666666667,12.2,0.12000000000000002
2024-08,Hunter New England,0.2,0.9199999999999999,0.8,1.5333333333333332,15.35,0.1
2000-03,Illawarra Shoalhaven,0.4,0.7,1.0,1.5,20.653734439834025,0.2
2000-09,Illawarra Shoalhaven,0.2,0.6000000000000001,0.9,2.25,17.903734439834025,0.2
2000-10,Illawarra Shoalhaven,0.2,0.4,0.85,2.3,19.303734439834024,0.1
2000-11,Illawarra Shoalhaven,0.3,0.5,0.75,1.7000000000000002,18.703734439834022,0.1
2000-12,Illawarra Shoalhaven,0.2,0.30000000000000004,0.7,2.05,20.453734439834022,0.1
2001-01,Illawarra Shoalhaven,0.2,0.30000000000000004,0.6499999999999999,1.75,22.403734439834025,0.1
2001-02,Illawarra Shoalhaven,0.2,0.44999999999999996,0.75,1.6,21.803734439834024,0.2
2001-03,Illawarra Shoalhaven,0.2,0.5,0.65,1.6,20.153734439834025,0.1
2001-04,Illawarra Shoalhaven,0.3,1.15,1.05,1.55,20.003734439834023,0.1
2001-08,Illawarra Shoalhaven,0.3,0.85,0.8500000000000001,2.0444444444444443,16.803734439834024,0.1
2001-09,Illawarra Shoalhaven,0.3,0.6000000000000001,1.0,2.1500000000000004,19.253734439834023,0.1
2001-10,Illawarra Shoalhaven,0.2,0.35,0.85,2.3,17.703734439834022,0.1
2001-11,Illawarra Shoalhaven,0.3,0.4,0.75,2.1500000000000004,19.753734439834023,0.1
2002-01,Illawarra Shoalhaven,0.2,0.30000000000000004,0.55,1.8,23.503734439834023,0.1
2002-02,Illawarra Shoalhaven,0.2,0.44999999999999996,0.65,1.4,19.35373443983402,0.2
2002-03,Illawarra Shoalhaven,0.2,0.65,0.75,1.5,19.903734439834025,0.1
2002-04,Illawarra Shoalhaven,0.3,1.05,1.05,1.6444444444444444,18.403734439834025,0.08525179856115109
2002-09,Illawarra Shoalhaven,0.4,1.15,1.2,2.2,21.053734439834024,0.1
2003-05,Illawarra Shoalhaven,0.4,1.4,0.95,1.45,16.85373443983402,0.1
2003-08,Illawarra Shoalhaven,0.23368055555555556,1.15,1.1,1.85,16.903734439834025,0.1
2003-09,Illawarra Shoalhaven,0.3,0.44999999999999996,0.75,2.25,18.60373443983402,0.1
2003-10,Illawarra Shoalhaven,0.3,0.35,0.75,2.05,18.10373443983402,0.1
2003-11,Illawarra Shoalhaven,0.3,0.5,0.8,2.0,19.60373443983402,0.1
2003-12,Illawarra Shoalhaven,0.3,0.30000000000000004,0.75,2.1500000000000004,21.453734439834022,0.2
2004-01,Illawarra Shoalhaven,0.4,0.35,0.7,2.05,22.003734439834023,0.2
2004-02,Illawarra Shoalhaven,0.3,0.4,0.7,1.85,23.453734439834022,0.2
2004-03,Illawarra Shoalhaven,0.3,0.65,0.8,1.75,21.85373443983402,0.1
2004-04,Illawarra Shoalhaven,0.3,0.7,0.85,1.7,18.803734439834024,0.1
2004-05,Illawarra Shoalhaven,0.3,1.1,0.9,1.55,17.403734439834025,0.1
2004-08,Illawarra Shoalhaven,0.3,0.6,0.7,2.0999999999999996,13.55,0.1
2004-09,Illawarra Shoalhaven,0.3,0.6,0.75,2.15,14.45,0.1
2004-10,Illawarra Shoalhaven,0.2,0.30000000000000004,0.7,2.1500000000000004,19.1,0.1
2004-11,Illawarra Shoalhaven,0.3,0.35,0.7,2.1,20.299999999999997,0.1
2004-12,Illawarra Shoalhaven,0.2,0.15000000000000002,0.45,1.8,22.45,0.1
2005-01,Illawarra Shoalhaven,0.3,0.25,0.45,1.8,22.4,0.1
2005-02,Illawarra Shoalhaven,0.3,0.55,0.7,1.9,21.9,0.1
2005-03,Illawarra Shoalhaven,0.3,0.4,0.55,1.5,15.05,0.1
2005-04,Illawarra Shoalhaven,0.3,0.5546428571428571,0.7964285714285715,1.5,22.15,0.1
2005-08,Illawarra Shoalhaven,0.5,1.2,0.9,2.0,17.35,0.1
2005-09,Illawarra Shoalhaven,0.3,0.65,0.8,2.15,15.0,0.1
2005-10,Illawarra Shoalhaven,0.2,0.25,0.7,2.3,20.2,0.1
2005-11,Illawarra Shoalhaven,0.2,0.30000000000000004,0.6,1.95,19.7,0.1
2005-12,Illawarra Shoalhaven,0.2,0.30000000000000004,0.6,2.1500000000000004,27.3,0.1
2006-01,Illawarra Shoalhaven,0.2,0.4546428571428571,0.5964285714285714,1.6,22.950000000000003,0.1
2006-02,Illawarra Shoalhaven,0.2,0.35,0.55,1.75,23.65,0.1
2006-05,Illawarra Shoalhaven,0.3,0.7000000000000001,0.75,1.65,17.43568965517241,0.1
2006-08,Illawarra Shoalhaven,0.3,0.85,0.8500000000000001,1.9,17.5,0.1
2006-09,Illawarra Shoalhaven,0.3,0.7000000000000001,0.8500000000000001,2.25,22.1,0.1
2006-10,Illawarra Shoalhaven,0.2,0.35,0.8,2.25,26.85,0.1
2006-11,Illawarra Shoalhaven,0.3,0.4,0.7,2.1500000000000004,26.45,0.2
2007-02,Illawarra Shoalhaven,0.2,0.55,0.5,1.2999999999999998,20.4,0.1
2007-03,Illawarra Shoalhaven,0.3,0.44999999999999996,0.7,1.7000000000000002,21.75,0.2
2007-04,Illawarra Shoalhaven,0.3,0.7000000000000001,0.75,1.5499999999999998,19.4,0.1
2007-06,Illawarra Shoalhaven,0.23368055555555556,0.5046428571428571,0.6464285714285714,1.81426116838488,11.1,0.08525179856115109
2007-07,Illawarra Shoalhaven,0.3,0.75,0.65,2.0,12.05,0.0
2007-08,Illawarra Shoalhaven,0.23368055555555556,0.9,0.8500000000000001,1.9500000000000002,17.285689655172412,0.1
2007-10,Illawarra Shoalhaven,0.1,0.3,0.7,2.5,27.5,0.08525179856115109
2007-11,Illawarra Shoalhaven,0.1,0.15000000000000002,0.5,1.85,18.049999999999997,0.08525179856115109
2007-12,Illawarra Shoalhaven,0.1,0.2,0.44999999999999996,1.75,20.0,0.1
2008-01,Illawarra Shoalhaven,0.2,0.2,0.4,1.5,21.799999999999997,0.1
2008-02,Illawarra Shoalhaven,0.2,0.30000000000000004,0.44999999999999996,1.4,16.35,0.0
2008-03,Illawarra Shoalhaven,0.2,0.5,0.6,1.4,19.0,0.1
2008-04,Illawarra Shoalhaven,0.2,0.65,0.7,1.45,13.85,0.0
2009-07,Illawarra Shoalhaven,0.23368055555555556,0.65,0.7000000000000001,2.05,10.8,0.0
2009-10,Illawarra Shoalhaven,0.3,0.4995191822311963,0.6404215042907622,2.15,18.1,0.1
2009-11,Illawarra Shoalhaven,0.23368055555555556,0.4995191822311963,0.6404215042907622,2.1142611683848798,28.75,0.08525179856115109
2010-01,Illawarra Shoalhaven,0.4,0.4046428571428571,0.49642857142857144,2.1,22.5,0.1
2010-02,Illawarra Shoalhaven,0.4,0.4046428571428571,0.49642857142857144,1.75,20.1,0.1
2010-03,Illawarra Shoalhaven,0.4,0.49487632508833923,0.6939929328621908,1.85,21.6,0.1
